id, varRNN, varRL
A8E99XNOTT390, -138.8478610594855, -172.25344660452484
A8X1YI90JPSGP, -112.29959662977599, -246.94694549353525
AB3L4DBGHX7PG, -120.28538591854596, -145.70914660397784
AB8BRFF4ZTZ40, -145.15121226090847, -182.4350989941042
AB9V7IERF6S1C, -138.67848756976554, -175.06911044639176
AD3TJJF3AW5SO, -136.7532932278877, -148.76860022344363
ADL6HFLKUSQOZ, -119.56055470977796, -110.08762274387452
AE363E5ESWSXJ, -144.01345789101126, -183.2433069708779
AEQT4MJIZFCZ4, -146.72685910103883, -131.85778907689578
AFERIASET17LW, -114.2101383296633, -132.88898905322347
AFXQR60UTDKIY, -125.36611454274522, -177.79849091960176
AGNJKSH5LFKXZ, -160.73879366055678, -218.19401974322477
AHDWS7GSL9Q7C, -159.09135930000588, -141.94652604861574
AIGUTKZMZ9LNR, -155.60058092892308, -176.0991769547469
AIZUOHKQT14OM, -118.77204459562472, -109.7506778226335
AJ6QCYY26SCV2, -137.877873731568, -189.2387783082628
AJNQ2PBD07FKE, -132.21918003229524, -154.93945291359077
AJQGWGESKQT4Y, -127.79724433586833, -138.30536159745
AJTPDPN27UCUS, -148.76903134416955, -223.29448560907642
ALQEVX2DSDWEQ, -141.8401554645867, -222.71718457307708
AM0R6CV53UZ2C, -140.31805942106553, -110.3205547482345
AM1EIZHV3K7F2, -128.33374322164448, -112.53181299583976
AMA4SXSYNC35I, -120.907250215671, -134.2469192003209
AMC79JNNDINXM, -148.10768557661882, -131.1981633681765
AMHVH9MFHO5DE, -102.81785348183136, -108.04774055359563
AP4FDDWBJW47O, -131.22588335707582, -122.6505910926367
AP6WTJVPDJQPK, -153.2205895811336, -197.644106479531
APXFQMO4UO5XQ, -121.2813036397505, -114.36015047541756
AQKPTR00R0X67, -134.5403863759204, -188.39160137049535
AR117V5SHH230, -156.826455142686, -259.22202321275114
ARI1EMAHUA9PO, -120.74614861865884, -140.0363461666384
ARJUW4XQOJNJR, -117.30665002793279, -115.9139532259727
AT8DDSZUBOC80, -140.3694845048283, -150.2660098326257
AU954O2L5LLGJ, -139.14932959955692, -177.4480113722329
AUD7TLZZGCN7W, -154.52022877191965, -211.06263023796325
AV7OKGJ2PJO30, -124.99376782011234, -110.28893884017874
AVIPOL2XSM41P, -133.12462983800407, -151.73250619346103
AVJ7MQZ6AQF5M, -147.4257366056847, -271.0228745684112
AVMRJOB0ZA7PB, -130.1650279386117, -134.54970523493716
AWB4J1GY0YL1J, -135.99709112030507, -145.38845867056406
AWHHFZC0BCNVF, -124.11549909412304, -110.7212041520483
AWKUOA7M4P8YI, -120.78516695600747, -114.9878801577781
AY7WPVKHVNBLG, -148.9673885819366, -141.82378854397356
AYDJVEDZ1Q3DW, -111.15173956469071, -94.9138344207984
AYN0TD4NTSBI3, -124.43615063298977, -118.51687141384105
AZ330Q7B1O9R6, -140.3258470038346, -145.89079253640824
